service_name,motor_type,price
PAKET RESET FI,NEW SCOOPY FI,25000.0
PAKET KURAS MASTER REM,NEW VARIO ESP CBS,55000.0
PENGGANTIAN OLI GARDAN,VARIO 150 MMC,0.0
PERBAIKAN KANVAS REM BELAKANG,PCX,0.0
PENGGANTIAN OLI MESIN,VARIO 125 CBS-ISS MMC,5000.0
PENGGANTIAN RADIATOR COOLANT,NEW PCX 150 CBS,5000.0
PROMO MERDEKA 1,SCOOPY PRESTIGE,0.0
PENGGANTIAN BEARING DEPAN,BEAT POP ESP CW,25000.0
JASA PASANG 10000,VARIO 125 CBS ISS,10000.0
PENGGANTIAN BAN DEPAN,SCOOPY ESP,35000.0
PENGGANTIAN AKI,NEW VARIO 125 CBS,5000.0
GANTI OLI PLUS PENGGANTIAN,BEAT STREET,0.0
PAKET GOCENG,NEW VARIO,5000.0
PAKET INJECTOR CLEANER,VARIO 150,50000.0
PAKET SERVIS GOLD,PCX 160 CBS,200000.0
PAKET KURAS TANGKI,ALL NEW CB150R STREETFIRE,35000.0
SERVIS PAKET LENGKAP PERAWATAN,CB150R STREETFIRE SPECIAL,115000.0
PENGGANTIAN OLI MESIN,CB150R STREETFIRE SPECIAL,0.0
PENGGANTIAN SARINGAN UDARA,CB150R STREETFIRE SPECIAL,0.0
SETEL VELG DEPAN,ADV160 ABS,200000.0
JASA PASANG 95000,ADV160 ABS,95000.0
PENGGANTIAN SARINGAN UDARA,NEW VARIO TECHNO PGM FI,10000.0
KPB 2,PCX 160 ABS,0.0
PENGGANTIAN KANVAS REM BELAKANG,NEW VARIO 150,33000.0
SPECIAL MATIC 50K,BeAT Sporty CBS,50000.0
JASA PASANG 60000,NEW VARIO TECHNO PGM FI,60000.0
PERBAIKAN SARINGAN UDARA,Beat Sporty,10000.0
JASA PASANG 10000,REVO FIT,10000.0
JASA PASANG 75000,REVO FIT,75000.0
PEMERIKSAAN KELISTRIKAN,NEW VARIO TECHNO PGM FI,35000.0
PENGGANTIAN BAN DEPAN,REVO 110 SPOKE WHEEL,20000.0
PEMERIKSAAN LAIN - LAIN,VARIO ESP CBS MMC,0.0
JASA PASANG 5000,NEW BLADE R 125 FI,5000.0
PERBAIKAN SARINGAN UDARA,BEAT SPORTY CBS,0.0
PAKET CEBAN,NEW SCOOPY SPORTY,10000.0
PERBAIKAN BAN BELAKANG,BEAT STREET CBS,30000.0
JASA PASANG 95000,BEAT STREET CBS,95000.0
SERVIS PAKET LENGKAP PERAWATAN PLUS,BLADE,75000.0
KPB 3,GENIO CBS ISS,0.0
PAKET SERVIS PUBLIC AREA,BLADE,65000.0
PERBAIKAN SARINGAN UDARA,VARIO TECHNO 125 FI CBS,0.0
PENGGANTIAN BOHLAM LAMPU DEPAN / SOCKET ,SUPRA X 125 R DD,25000.0
PENGGANTIAN BAN BELAKANG,SUPRA X 125 R DD,35000.0
"PAKET PASCA MUDIK CUB, SPORT",SUPRA X 125 R DD,80000.0
PEMERIKSAAN KELISTRIKAN,BEAT SPORTY CBS ISS,50000.0
VISIT FEE,BEAT CW FI MMC,0.0
PAKET KURAS RADIATOR,BEAT SPORTY CBS ISS,35000.0
PAKET GOCENG,ADV150 CBS,5000.0
SERVIS PAKET RINGAN PERAWATAN,NEW SCOOPY PRESTIGE,120000.0
PERBAIKAN COM STEER,NEW VARIO 125 CBS,100000.0
KPB 2,ADV160 CBS,0.0
PERBAIKAN CVT,VARIO 150,40000.0
PAKET GOCENG,NEW SCOOPY FI,5000.0
PEMERIKSAAN LAIN - LAIN,VARIO FI,0.0
JASA PASANG 75000,VARIO TECHNO 125 FI CBS,75000.0
JASA PASANG 75000,BEAT SPORTY CW,75000.0
GOKIL (GANTI OLI KILAT),BeAT Sporty CBS,0.0
GANTI OLI PLUS PENGGANTIAN,PCX 160 CBS,10000.0
PAKET CEBAN,SUPRA X 125 CW,10000.0
LCR GANTI,BeAT Sporty CBS,0.0
PAKET GOCENG,NEW VARIO 125 CBS ISS,5000.0
PAKET KURAS OLI SHOCK,REVO 110 SPOKE WHEEL,100000.0
JASA PASANG 45000,PCX 150,45000.0
GOKIL (GANTI OLI KILAT),NEW SCOOPY STYLISH,0.0
LCR TREATMENT 1,Genio CBS ISS,0.0
PAKET GOCENG,NEW VARIO ESP CBS ADVANCE,5000.0
PERBAIKAN KUNCI SET,REVO FIT FI,50000.0
PENGGANTIAN OLI MESIN,ADV150 ABS,0.0
PENGGANTIAN SARINGAN UDARA,ADV150 ABS,5000.0
PENGGANTIAN BEARING DEPAN,PCX 160 CBS,30000.0
PENGGANTIAN BAN BELAKANG,ADV160 CBS,30000.0
PENGGANTIAN BAN DEPAN,ADV160 CBS,30000.0
JASA PASANG 110000,NEW VARIO 125 CBS,110000.0
JASA PASANG 20000,BLADE,20000.0
KPB 2,GENIO CBS ISS,0.0
PENGGANTIAN OLI GARDAN,BeAT Sporty CBS ISS,0.0
PENGGANTIAN BUSI,BeAT Sporty CBS ISS,5000.0
PENGGANTIAN SARINGAN UDARA,BeAT Sporty CBS ISS,5000.0
SERVIS PAKET LENGKAP PERAWATAN PLUS,PCX 150,185000.0
PENGGANTIAN OLI MESIN,PCX 150,50000.0
JASA PASANG 15000,BEAT FI SW,15000.0
PERBAIKAN CVT,VARIO 125 CBS MMC,40000.0
JASA PASANG,STYLO 160 ABS,25000.0
PENGGANTIAN KANVAS REM BELAKANG,SCOOPY ESP,27000.0
GANTI OLI PLUS PENGGANTIAN,SUPRA X 125 CW MMC,2000.0
PAKET GOCENG,PCX 160 CBS,5000.0
PENGGANTIAN SARINGAN OLI,SCOOPY PRESTIGE,0.0
PENGGANTIAN OLI SHOCKBREAKER,SCOOPY PRESTIGE,0.0
CAD (CEK AJA DULU),BEAT SPORTY CW,0.0
JASA PASANG 40000,PCX 160 ABS,40000.0
PENGGANTIAN SARINGAN UDARA,PCX 160 ABS,0.0
PERBAIKAN CVT,NEW PCX 150 ABS,60000.0
JASA PASANG 5000,SUPRA X 125 HELM IN FI,5000.0
PEMERIKSAAN KELISTRIKAN,BEAT FI SW,50000.0
PAKET KURAS MASTER REM,BEAT SPORTY CBS,15000.0
PENGGANTIAN MINYAK REM,BEAT SPORTY CBS ISS,10000.0
JASA PASANG 35000,PCX 160 ABS,35000.0
SERVIS PAKET LENGKAP PERAWATAN,BEAT POP ESP CW PIXEL,80000.0
JASA PASANG 50000,BEAT POP ESP CW PIXEL,50000.0
JASA PASANG 10000,ALL NEW SCOOPY PLAYFUL,10000.0
PENGGANTIAN KANVAS REM BELAKANG,NEW PCX 150 ABS,25000.0
PENGGANTIAN OLI MESIN,VARIO 110 CBS ISS,0.0
PENGGANTIAN BEARING DEPAN,NEW VARIO TECHNO PGM FI,25000.0
PERBAIKAN BOHLAM LAMPU DEPAN / SOCKET ,BEAT SPORTY CBS,15000.0
PEMERIKSAAN KELISTRIKAN,CB150 VERZA CW,50000.0
SERVIS PAKET LENGKAP PERAWATAN PLUS,VARIO 110 CBS ISS,95000.0
PAKET KURAS RADIATOR,NEW PCX 150 CBS,45000.0
SERVICE LENGKAP,VARIO 125 CBS ISS,122000.0
PENGGANTIAN KANVAS REM BELAKANG,BEAT SPORTY CBS,15000.0
JASA PASANG 15000,VARIO 125 CBS ISS,15000.0
SERVIS PAKET LENGKAP PERAWATAN PLUS,CB150R STREETFIRE,140000.0
PENGGANTIAN STANDAR TENGAH,VARIO 125 CBS,65000.0
JASA PASANG 35000,NEW VARIO CBS PGM FI,35000.0
SERVIS PAKET LENGKAP PERAWATAN,New Supra GTR150 Sporty,138000.0
PENGGANTIAN KANVAS REM DEPAN,VARIO 125 CBS-ISS MMC,20000.0
CAD (CEK AJA DULU),BEAT STREET,0.0
JASA PASANG 130000,ALL NEW CBR150R,130000.0
PEMERIKSAAN LAIN - LAIN,ALL NEW CBR150R,0.0
JASA PASANG 30000,REVO FIT FI,30000.0
PERBAIKAN BOHLAM LAMPU DEPAN / SOCKET ,VARIO 150 MMC,15000.0
PAKET CEBAN,NEW VARIO ESP CBS ISS,10000.0
SERVIS PAKET LENGKAP PERAWATAN,SCOOPY PRESTIGE,115000.0
PAKET GOCENG,NEW SCOOPY STYLISH,5000.0
PENGGANTIAN OLI GARDAN,BeAT Sporty DLX Smart Key,0.0
SERVIS PAKET LENGKAP PERAWATAN,ADV 160 CBS,175000.0
JASA PASANG 10000,NEW BLADE 125 FI R,10000.0
PENGGANTIAN GEAR BOX,BEAT FI SW,15000.0
PENGGANTIAN BAN BELAKANG,PCX 150,30000.0
SPECIAL MATIC 50K,BeAT Sporty CBS ISS Deluxe,50000.0
SERVICE LENGKAP PERAWATAN ,STYLO 160 ABS,118000.0
PAKET GOCENG,VARIO 150 SPORTY,5000.0
PAKET SERBU KETUPAT SPORT,CB150R STREETFIRE,130000.0
JASA PASANG 5000,BEAT POP CBS,4500.0
PENGGANTIAN RADIATOR COOLANT,CB150R STREETFIRE,0.0
PENGGANTIAN OLI MESIN,NEW VARIO,15000.0
PAKET CEBAN,VARIO 110 CBS,10000.0
PAKET SIAP MUDIK 2025,BeAT Sporty CBS ISS Deluxe,50000.0
CAD (CEK AJA DULU),NEW VARIO TECHNO PGM FI,0.0
PAKET KURAS RADIATOR,VARIO 125 CBS,35000.0
KPB 1,GENIO CBS,0.0
JASA PASANG 35000,VARIO TECHNO 125 FI ISS,35000.0
PENGGANTIAN MASTER REM DEPAN,VARIO 110 CBS ISS,65000.0
PENGGANTIAN KANVAS REM BELAKANG,VARIO 110 CBS ISS,30000.0
PAKET SERVIS SAHABAT WARGA,REVO CW,70000.0
PAKET GOCENG,NEW CB150R STREETFIRE,5000.0
PERBAIKAN STATOR COMP / SPULL,VARIO FI,25000.0
CLAIM C2 PENGGANTIAN,BeAT Sporty DLX Smart Key,0.0
JASA PASANG 25000,VARIO TECHNO 125 CBS ISS,25000.0
PERBAIKAN JARI - JARI / GANTI TROMOL,BEAT POP ESP CW,0.0
SERVIS PAKET LENGKAP PERAWATAN,REVO,80000.0
JASA PASANG 175000,BEAT SPORTY CBS,175000.0
JASA PASANG 20000,CB150 VERZA SW,20000.0
PENGGANTIAN BAN DEPAN,CB150 VERZA SW,30000.0
PENGGANTIAN KANVAS REM BELAKANG,NEW SCOOPY STYLISH,20000.0
PENGGANTIAN KANVAS REM DEPAN,NEW SCOOPY STYLISH,20000.0
PAKET INJECTOR CLEANER,NEW SCOOPY STYLISH,40000.0
PERBAIKAN SARINGAN UDARA,VARIO 160 CBS,5000.0
PENGGANTIAN KANVAS REM BELAKANG,BEAT FI SW,50000.0
PENGGANTIAN OLI MESIN,ALL NEW CBR150R,5000.0
PENGGANTIAN SARINGAN UDARA,ALL NEW CBR150R,10000.0
PENGGANTIAN BUSI,New Vario 150 Exclusive ACCS,5000.0
PAKET CEBAN,BeAT Sporty CBS,10000.0
JASA PASANG 15000,BEAT,15000.0
JASA PASANG 15000,NEW VARIO,15000.0
JASA PASANG 65000,BEAT SPORTY CBS ISS,65000.0
PENGGANTIAN BAN BELAKANG,BeAT Street,25000.0
SERVIS PAKET LENGKAP PERAWATAN,VARIO 110 CBS,111000.0
JASA PASANG 40000,VARIO 160 ABS,40000.0
JASA PASANG 85000,VARIO 160 ABS,85000.0
SERVICE LENGKAP,Beat Sporty,97000.0
PAKET CEBAN,ALL NEW CBR150R,10000.0
SERVIS PAKET CVT PLUS,VARIO 160 ABS,0.0
PENGGANTIAN KANVAS REM DEPAN,NEW PCX 150 CBS,25000.0
PENGGANTIAN KANVAS REM BELAKANG,NEW PCX 150 CBS,25000.0
PAKET INJECTOR CLEANER,BEAT SPORTY CBS,50000.0
PERBAIKAN COM STEER,Beat Sporty,25000.0
PENGGANTIAN OLI GARDAN / OIL FINAL GEAR,SUPRA X 125 R DD,0.0
JASA PASANG 10000,PCX160 ABS,10000.0
PEMERIKSAAN LAIN - LAIN,VARIO TECHNO 125 FI ISS,0.0
PENGGANTIAN BOHLAM LAMPU DEPAN / SOCKET ,BEAT SPORTY CW,21000.0
PENGGANTIAN KANVAS REM BELAKANG,VARIO TECHNO 125 FI CBS,20000.0
KPB 1,ADV160 CBS,0.0
SERVICE LENGKAP PERAWATAN,GENIO CBS,95000.0
PEMERIKSAAN KELISTRIKAN RINGAN,VARIO 150,35000.0
JASA PASANG 75000,NEW PCX 150 ABS,75000.0
PENGGANTIAN OLI GARDAN,NEW PCX 150 ABS,5000.0
PAKET GOCENG,SPACY CW HELM IN FI,5000.0
PENGGANTIAN OLI MESIN,BEAT POP CW,5000.0
JASA PASANG 15000,NEW BLADE R 125 FI,15000.0
JASA PASANG 10000,REVO X,10000.0
PENGGANTIAN OLI MESIN,NEW CB150R STREETFIRE,5000.0
PENGGANTIAN SARINGAN UDARA,NEW CB150R STREETFIRE,15000.0
PENGGANTIAN SARINGAN OLI,ALL NEW SCOOPY SPORTY,0.0
PENGGANTIAN BUSI,REVO FIT,10000.0
PAKET GOCENG,SPACY SPOKE WHEEL,5000.0
PAKET GOCENG,SONIC 150R MATTE BLACK,5000.0
JASA PASANG 75000,BEAT STREET CBS,75000.0
PAKET SPESIAL SERVIS MOTOR 2018,CBR 150R STD,190000.0
PERBAIKAN COM STEER,SCOOPY FI,100000.0
PENGGANTIAN CVT,GENIO CBS ISS,45000.0
PERBAIKAN COM STEER,GENIO CBS ISS,35000.0
JASA PASANG 110000,GENIO CBS ISS,110000.0
PENGGANTIAN SARINGAN OLI,VARIO CAST WHEEL,15000.0
PENGGANTIAN AKI,VARIO 150 MMC,6000.0
SERVICE GRATIS (CSR),BEAT SPORTY CBS ISS,0.0
PAKET GOCENG,NEW VARIO ESP CBS ISS,5000.0
SERVIS PAKET LENGKAP PERAWATAN,VARIO 160 ABS,120350.0
PERAWATAN CVT,VARIO 160 ABS,60000.0
JASA PASANG 45000,REVO FIT,45000.0
JASA PASANG 85000,NEW VARIO 150,85000.0
JASA PASANG 15000,ALL NEW CB150R STREETFIRE,15000.0
PAKET INJECTOR CLEANER,ALL NEW CB150R STREETFIRE,45000.0
PENGGANTIAN RADIATOR COOLANT,ALL NEW CB150R STREETFIRE,25000.0
JASA PASANG 15000,SUPRA X 125 SW,15000.0
JASA PASANG 15000,VARIO FI,15000.0
JASA PASANG 10000,BeAT Sporty DLX Smart Key,0.0
PEMERIKSAAN KELISTRIKAN,NEW VARIO 125 CBS ISS,32000.0
PENGGANTIAN AKI,VARIO TECHNO 125 CBS ISS,10000.0
PAKET CEBAN,SONIC 150R,10000.0
PENGGANTIAN CVT,BEAT FI CW,50000.0
PAKET KURAS OLI SHOCK,NEW CBR 150R,0.0
JASA PASANG 40000,NEW VARIO ESP CBS ADVANCE,40000.0
BONGKAR CVT,BEAT SPORTY CBS,35000.0
SPECIAL MATIC 39K,VARIO 125 CBS ISS SP,39000.0
PAKET GOCENG,NEW PCX 150 CBS,5000.0
PENGGANTIAN OLI MESIN,SUPRA X 125 PGM FI CW DD,5000.0
JASA PASANG 90000,NEW MEGA PRO CW,90000.0
JASA PASANG 25000,NEW MEGA PRO CW,25000.0
PENGGANTIAN SEAL SHOCK BREAKER DEPAN,NEW MEGA PRO CW,100000.0
JASA PASANG 150000,NEW MEGA PRO CW,150000.0
PAKET KURAS TANGKI,NEW MEGA PRO CW,50000.0
PERBAIKAN KANVAS REM BELAKANG,BeAT Street,20000.0
JASA PASANG 25000,SPACY CW HELM IN FI,25000.0
PERBAIKAN COM STEER,BeAT Street,15000.0
PENGGANTIAN BELT DRIVE / ROLLER,Beat Sporty,0.0
PENGGANTIAN BAN BELAKANG,Beat Sporty,0.0
PENGGANTIAN FUEL PUMP,Beat Sporty,0.0
KURAS MINYAK REM,Beat Sporty,0.0
PENGGANTIAN SARINGAN UDARA,Beat Sporty,0.0
PENGGANTIAN BAN DEPAN,Beat Sporty,0.0
PENGGANTIAN BUSI,Beat Sporty,0.0
PENGGANTIAN RANTAI KETENG ,Beat Sporty,0.0
PENGGANTIAN AKI,Beat Sporty,0.0
PENGGANTIAN KANVAS REM BELAKANG,Beat Sporty,0.0
PENGGANTIAN BAN DEPAN,CB150 VERZA CW,20000.0
PAKET CEBAN,VARIO 125 CBS MMC,10000.0
JASA PASANG 15000,NEW BEAT CAST WHEEL,15000.0
JASA PASANG 100000,VARIO 125 CBS ISS,100000.0
SERVIS PAKET LENGKAP PERAWATAN,BEAT POP ESP CBS,90000.0
GOKIL (GANTI OLI KILAT),BEAT SPORTY CW,0.0
KPB 2,NEW SCOOPY PRESTIGE,0.0
SERVIS PAKET RINGAN PERAWATAN,TIGER CAST WHEEL,85000.0
PERBAIKAN COM STEER,TIGER CAST WHEEL,100000.0
PENGGANTIAN BUSI,SCOOPY FI,10000.0
PAKET PEMBERSIHAN CVT,CB150R STREETFIRE,0.0
PENGGANTIAN RADIATOR COOLANT,NEW VARIO 150,35000.0
GANTI OLI PLUS PENGGANTIAN,VARIO 150,8000.0
PERBAIKAN JARI - JARI / GANTI TROMOL,BEAT POP CBS ISS,0.0
PENGGANTIAN OLI GARDAN,VARIO CAST WHEEL,0.0
SERVIS PAKET LENGKAP PERAWATAN,VARIO CAST WHEEL,71000.0
PERBAIKAN CVT,VARIO CAST WHEEL,20000.0
JASA PASANG 70000,BeAT Sporty CBS ISS Deluxe,70000.0
PERBAIKAN CVT,BEAT POP ESP CBS ISS PIXEL,40000.0
PAKET CEBAN,ADV150 ABS,10000.0
JASA PASANG 70000,NEW VARIO CBS PGM FI,70000.0
JASA PASANG 55000,NEW VARIO CBS PGM FI,55000.0
PENGGANTIAN SEAL SHOCK BREAKER DEPAN,BEAT SPORTY CBS,30000.0
PRESS FORK / SEGITIGA,BEAT SPORTY CBS,170000.0
JASA PASANG 50000,VARIO 150,50000.0
PENGGANTIAN SARINGAN OLI,BEAT CW FI MMC,0.0
JASA PASANG 20000,SUPRA X 125 DISK BRAKE,20000.0
PERBAIKAN MASTER REM DEPAN,BeAT Sporty CBS ISS Deluxe,45000.0
PERBAIKAN COM STEER,NEW BEAT CAST WHEEL,15000.0
PENGGANTIAN BUSI,VARIO TECHNO 125 CBS ISS,10000.0
JASA PASANG 55000,BEAT SPORTY CW,55000.0
PERBAIKAN CVT,BEAT STREET CBS,35000.0
CAD (CEK AJA DULU),BEAT SPORTY CBS,0.0
PENGGANTIAN OLI GARDAN,BEAT STREET,5000.0
PERBAIKAN KANVAS REM BELAKANG,NEW SCOOPY SPORTY,20000.0
PERBAIKAN COM STEER,NEW SCOOPY SPORTY,20000.0
KPB 3,STYLO 160 ABS,0.0
SERVIS PAKET LENGKAP PERAWATAN,TIGER 2000,165000.0
PAKET CEBAN,NEW SUPRA GTR150 EXCLUSIVE,10000.0
SERVICE GRATIS (CSR),BEAT STREET CBS,0.0
PENGGANTIAN OLI MESIN,NEW VARIO ESP CBS ADVANCE,0.0
PAKET PEMBERSIHAN CVT,NEW BEAT CAST WHEEL,40000.0
PENGGANTIAN SARINGAN UDARA,GENIO CBS ISS,0.0
PENGGANTIAN BUSI,GENIO CBS ISS,10000.0
JASA PASANG 15000,VARIO 150 MMC,15000.0
KPB 2,PCX,0.0
PENGGANTIAN OLI GARDAN,PCX,0.0
GOKIL (GANTI OLI KILAT),ALL NEW SCOOPY SPORTY,0.0
PAKET SIAP MUDIK 2024,VARIO 125 CBS,150000.0
PAKET SERVIS POS H1,CS1,110000.0
PAKET SIAP MUDIK 2025,BeAT Sporty DLX Smart Key,50000.0
PERBAIKAN CVT,BEAT POP CBS,40000.0
JASA PASANG 25000,BEAT SPORTY CBS ISS,25000.0
PENGGANTIAN KANVAS REM BELAKANG,SUPRA X 125 PGM FI CW,0.0
CAD (CEK AJA DULU),ALL NEW SCOOPY STYLISH,0.0
GANTI OLI PLUS PENGGANTIAN,SCOOPY ESP,0.0
SPECIAL MATIC 39K,NEW VARIO TECHNO PGM FI,39000.0
PAKET PEMBERSIHAN CVT,Beat Sporty,10000.0
PENGGANTIAN BUSI,NEW PCX 150 CBS,10000.0
PERBAIKAN KANVAS KOPLING,CB150 VERZA SW,100000.0
PENGGANTIAN BEARING BELAKANG,CB150 VERZA SW,25000.0
PENGGANTIAN COM STEER,CB150 VERZA SW,100000.0
PENGGANTIAN OLI GARDAN / OIL FINAL GEAR,VARIO 150,5000.0
PENGGANTIAN OLI GARDAN,BEAT SW FI MMC,0.0
CUCI INJEKTOR 65000,BEAT SW FI MMC,50000.0
PAKET PEMBERSIHAN CVT,BEAT SW FI MMC,10000.0
PERBAIKAN SARINGAN UDARA,BEAT SPORTY CW,5000.0
PENGGANTIAN SARINGAN UDARA,NEW VARIO,10000.0
SERVIS PAKET LENGKAP PERAWATAN,SONIC 150R MATTE BLACK,100000.0
KPB 4,NEW SCOOPY FASHION,0.0
PENGGANTIAN OLI MESIN,SUPRA FIT DISKBRAKE,0.0
SERVIS PAKET LENGKAP PERAWATAN,SUPRA FIT DISKBRAKE,70000.0
PERBAIKAN CVT,VARIO 125 CBS ISS SP,15000.0
PENGGANTIAN KANVAS REM DEPAN,NEW SUPRA X 125 FI CW,15000.0
PENGGANTIAN KANVAS REM DEPAN * ABS,NEW SUPRA X 125 FI CW,15000.0
PENGGANTIAN SARINGAN UDARA,ADV160 CBS,0.0
PENGGANTIAN OLI MESIN,VERZA SPOKE WHEEL,0.0
PENGGANTIAN BUSI,VERZA SPOKE WHEEL,0.0
SERVIS PAKET LENGKAP PERAWATAN,VERZA SPOKE WHEEL,0.0
PENGGANTIAN SARINGAN UDARA,VERZA SPOKE WHEEL,0.0
PENGGANTIAN COM STEER,NEW VARIO 150,60000.0
JASA PASANG 75000,PCX 160 CBS,75000.0
VISIT FEE,BEAT SPORTY CBS ISS,0.0
KPB 3,NEW SCOOPY PRESTIDGE,0.0
JASA PASANG 20000,VARIO FI,20000.0
PENGGANTIAN BUSI,NEW PCX 150 ABS,15000.0
PENGGANTIAN SARINGAN UDARA,SONIC 150R MATTE BLACK,15000.0
PENGGANTIAN OLI MESIN,SONIC 150R MATTE BLACK,5000.0
PROMO MERDEKA 1,BEAT FI SW,0.0
PENGGANTIAN SARINGAN UDARA,ADV150 CBS,10000.0
PENGGANTIAN AKI,NEW VARIO TECHNO PGM FI,15000.0
PENGGANTIAN AKI,BEAT,5000.0
PENGGANTIAN OLI GARDAN,SCOOPY ESP,5000.0
JASA FLASH,NEW SCOOPY PRESTIGE,13500.0
JASA PASANG 55000,BEAT SPORTY CBS,55000.0
PENGGANTIAN KANVAS REM DEPAN,BEAT SPORTY CBS,27000.0
PENGGANTIAN KANVAS REM DEPAN,BeAT Street,20000.0
PENGGANTIAN SARINGAN OLI,BEAT SPORTY CW,0.0
KURAS MINYAK REM,NEW SCOOPY STYLISH,20000.0
PENGGANTIAN BAN DEPAN,NEW SCOOPY STYLISH,30000.0
PENGGANTIAN BAN BELAKANG,NEW SCOOPY STYLISH,30000.0
PENGGANTIAN FUEL PUMP,NEW SCOOPY STYLISH,50000.0
PENGGANTIAN AKI,NEW SCOOPY STYLISH,10000.0
PENGGANTIAN BELT DRIVE / ROLLER,NEW SCOOPY STYLISH,30000.0
PENGGANTIAN RANTAI KETENG ,NEW SCOOPY STYLISH,70000.0
PENGGANTIAN OLI GARDAN,PCX 160 ABS,5000.0
SAFETY CHECK,BEAT SPORTY CBS,2000.0
PAKET KURAS OLI SHOCK,BEAT CW FI MMC,25000.0
PEMERIKSAAN LAIN - LAIN,BEAT SPORTY CBS ISS,0.0
SPECIAL MATIC 50K,BEAT SPORTY CBS,50000.0
PERBAIKAN BAN BELAKANG,REVO X,35000.0
BONGKAR CVT,PCX 160 CBS,35000.0
PENGGANTIAN BELT DRIVE / ROLLER,PCX 160 CBS,0.0
PAKET SERBU KETUPAT CUB,REVO CW,85000.0
JASA PASANG 35000,REVO FIT,35000.0
PENGGANTIAN KANVAS REM DEPAN,BEAT SPORTY DLX SMART KEY,15000.0
SERVIS PAKET RINGAN PERAWATAN,NEW SCOOPY FI,75000.0
PENGGANTIAN BUSI,NEW VARIO TECHNO PGM FI,20000.0
PEMERIKSAAN LAIN - LAIN,CB150X STD,0.0
PENGGANTIAN KANVAS REM DEPAN,NEW BEAT CAST WHEEL,15000.0
PENGGANTIAN SEAL SHOCK BREAKER DEPAN,NEW BEAT CAST WHEEL,45000.0
SERVIS PAKET LENGKAP PERAWATAN,BEAT POP CBS ISS,90000.0
SERVIS PAKET LENGKAP PERAWATAN,STYLO 160 CBS,130000.0
JASA PASANG 150000,NEW SCOOPY FI,150000.0
SERVIS PAKET LENGAKP PERAWATAN,BeAT Sporty CBS,70000.0
JASA PASANG 110000,NEW SCOOPY FASHION,110000.0
PENGGANTIAN CVT,NEW SCOOPY FASHION,35000.0
PEMERIKSAAN KELISTRIKAN,NEW SCOOPY STYLISH,92000.0
PAKET RESET FI,SUPRA X 125 DISK BRAKE,30000.0
JASA PASANG 25000,BeAT Sporty CBS,25000.0
PERBAIKAN CVT,ALL NEW SCOOPY STYLISH,35000.0
SERVIS PAKET LENGKAP PERAWATAN,SUPRA X 125 CW HELM IN,75000.0
SAFETY CHECK,BEAT SPORTY CW,2000.0
SERVICE PAKET LENGKAP,NEW SCOOPY PRESTIGE,100000.0
CAD (CEK AJA DULU),BEAT CW FI MMC,0.0
JASA PASANG 15000,ALL NEW SCOOPY PLAYFUL,15000.0
PAKET GOCENG,NEW SUPRA GTR150 SPORTY,5000.0
JASA PASANG 10000,STYLO 160 CBS,10000.0
PERBAIKAN SARINGAN UDARA,NEW VARIO TECHNO PGM FI,0.0
PAKET PASCA MUDIK MATIC,BEAT SPORTY CW,50000.0
JASA PASANG 5000,BEAT POP ESP CBS,2000.0
JASA PASANG 85000,VARIO 160 CBS,85000.0
JASA PASANG 40000,VARIO 160 CBS,40000.0
SERVIS PAKET CVT PLUS,VARIO ESP CBS MMC,39000.0
PAKET SIAP MUDIK 2025,VARIO 150,50000.0
PENGGANTIAN SARINGAN UDARA,BEAT FI CW,15000.0
PERBAIKAN KANVAS REM BELAKANG,BEAT POP CW,20000.0
SERVIS PAKET LENGKAP PERAWATAN PLUS,Beat Sporty,125000.0
JASA PASANG 45000,PCX 160 ABS,45000.0
PROMO CAD1,BEAT FI CW,1000.0
PROMO CAD1,BEAT SPORTY CBS,1000.0
JASA PASANG 5000,ADV160 ABS,5000.0
SPECIAL MATIC 50K,SCOOPY ESP,50000.0
PERBAIKAN SARINGAN UDARA,VARIO TECHNO 125 FI ISS,0.0
SERVIS PAKET CVT PLUS,BEAT CBS FI MMC,50000.0
PENGGANTIAN BUSI,VARIO TECHNO,5000.0
SAFETY CHECK,VARIO 110 CBS ISS,2000.0
LCR TREATMENT 1,VARIO 160 ABS,0.0
PROMO CAD1,BEAT SPORTY CBS ISS,1000.0
GOKIL (GANTI OLI KILAT),BEAT SPORTY CBS ISS,0.0
SERVIS PAKET RINGAN PERAWATAN,VARIO 150 NEW ACC,0.0
JASA PASANG 5000,CBR 150R,5000.0
SAFETY CHECK,NEW BLADE S 125 FI,2000.0
SERVIS PAKET CVT PLUS,New Vario 150,50000.0
JASA PASANG 80000,ALL NEW SCOOPY STYLISH,80000.0
SERVICE BERKALA TYPE MATIC 110-125CC,BeAT Sporty CBS,95000.0
PROMO MERDEKA 1,BeAT Sporty CBS ISS Deluxe,0.0
PAKET CEBAN,VARIO 110 CBS ISS,10000.0
JASA PASANG 5000,CB150 VERZA CW,5000.0
PAKET GOCENG,ALL NEW CBR 150R,5000.0
SAFETY CHECK,BEAT CW FI MMC,2000.0
CEK NITROGEN BAN DEPAN 5000,CBR 150R,5000.0
PAKET RESET FI,SCOOPY FI,25000.0
PENGGANTIAN CVT,PCX 160 CBS,48750.0
JASA PASANG 300000,VARIO 125 CBS ISS,300000.0
JASA PASANG 5000,NEW PCX 150 ABS,5000.0
JASA PASANG 60000,VARIO 150,60000.0
